@relation docs

@attribute top_tag string
@attribute class string


@data
"food recip ",403010
"aviat safariexport airlin entertain northwest travel nwa flight plane airplan transport ticket reserv vacat busi air airfar import bitw bui detroit ",1051780
"fit martialart stretch train taekwondo ",800520
"imag photo design ",805301
"softwar geek anti panda tool viru protect antiviru free secur refer comput spywar import scan internet freewar malwar ",906014
"book travel hotel ",1051780
"tabula host social bsp tool commun blog ",906014
"lesbian person ",704310
"cool music cultur audio podcast indi art download entertain blog kid free ipod radio toread media zoe ",400000
"gear mechan ",805301
"shop ",800520
"softwar python opensourc host manag server zope ",906014
"flash grad menu graphicdesign art usa industri school academ univers architectur experiment inspir graduat edu educ colleg design ",400000
"speech voic ",621000
"depress ",621000
"plant howto garden ",805301
"filter ",800520
"music flash muse onlin musik rock banda musica band musiqu radio masica import artist media design ",400000
"fish ",1051780
"softwar parent ",906014
"gang ",704310
"ski equip herstel shop climb fashion mountain manufactur safariexport travel run arcteryx apparel camp cloth gear outdoor backpack import hike ",805301
"softwar test tool technolog tech howto antiviru free help secur refer comput diagnost hardwar import repair internet util freewar ",906014
"alcohol faq ",621000
"softwar graphic compani safariexport technolog tech silicon architectur busi comput inspir hardwar import video design sgi ",906014
"lloyd london insur ",805301
"boat blog canal ",1051780
"televis media ",400000
"music histori india ",400000
"energi offshor directori oilfield investor rig job petroleum research industri commod oil product invest stock refer busi economi daili scienc ",805301
"race ",600020
"import design ",805301
"portfolio nyc leather photographi ",800520
"legal resourc forum smallbusi busi startup entrepreneurship ",805301
"tutori resourc refer electron radio comput import amateurradio tech scienc ",703200
"index free spanish refer tool learn languag teach spain grammar ",703200
"shop glass health ",805301
"danc contact ",400000
"firearm pistol rifl gun ",805301
"buddhism buddhist ",704310
"art sculptur furnitur design ",400000
"music metal ",400000
"train adob ",906014
"bike cycl ",600020
"sail ",1051780
"school plan architectur art career ",400000
"standard tool learn access technolog teach research assistivetechnolog academ cast disabl univers edtech theori curriculum develop educ udl design ",704310
"refer shaman health ",704310
"portal inspir ",400000
"gold ",805301
"sport colleg ",600020
"leadership ",805301
"music shop life store onlin literatur book daili discount ",800520
"ecommerc shop compani tool activ research tip monei consum advocaci refer busi commun import credit review advic complaint retail custom ",403010
"govern thinktank philosophi polit ",704310
"intern patent copyright research ",805301
"fish ",1051780
"palm ",906014
"zine read fiction chicago literari ",400000
"musik ",400000
"shop bike mtb cycl ",800520
"hockei nhl sport blog ",600020
"architectur salvag restor import hous hardwar garden antiqu design ",800520
"music film soundtrack cinema movi media review ",400000
"cool cartoon comic art random entertain fun blog ninja comedi humour funni import humor daili internet illustr ",400000
"shop fashion underwear cloth ",800520
"financ insur travel ",805301
"gai ",704310
"life futur philosophi knowledg book toread technolog scienc logic evolut ",704310
"speech audiolog ",621000
"law govern british citizenship travel polit polici immigr nation london import local visa passport gov ",1051780
"person life book introvert blog ",805301
"shop store canada electron comput hardwar ",906014
"oem store portabl sbc comput hardwar arm linux israel dii modul embed ",906014
"legal aclu ",704310
"clipart christma ",704310
"snowboard ski snow newzealand travel ",600020
"art paint fractal illustr photographi ",400000
"audio electron crossov dii ",805301
"fun ",1051780
"soccer ",600020
"shop ",800520
"school militari univers onlin educ colleg ",621000
"safeti cultur govern genet polit health agricultur network sustain advocaci organ food nutrit simplic commun vegetarian campaign scienc ",704310
"job languag import translat ",805301
"",400000
"car auto ",805301
"pen ",800520
"reno local ",400000
"camp travel ",1051780
"journal research ",805301
"car xxtagxx rover rang landrov land automot info ",1051780
"angel buffi ",400000
"canada ",703200
"futur societi libertarian colon space technolog scienc ",703200
"hors train ",600020
"dress bridesmaid ",800520
"assistivetechnolog assist access technolog ",621000
"",704310
"cambridg art commun ",400000
"logo embroideri ",805301
"film screenplai cinema screenwrit movi magazin ",400000
"dressag ",600020
"foundat ",704310
"lesbian refer gai book ",400000
"histori museum ",704310
"light ",805301
"flight airlin travel ",1051780
"sex ",704310
"rescu dog ",1051780
"shop sex merchant condom health ",800520
"health ",621000
"travel kayak ",600020
"gambl ",513000
"franaai montreal lesson audio onlin tool cours idioma learn languag french howto grammar tutori free refer franca import educ franc toread studi ",703200
"makeup cosmet ",621000
"tenni ",600020
"headset gadget ",805301
"directori tool servic advertis blogexplos blog network free traffic market search social promot rss commun seo import internet design review ",906014
"resourc christian bibl spiritu format ",704310
"softwar replic music shop onlin dvd servic art manufactur howto print disc product record filmmak busi duplic hardwar publish dii media video design ",805301
"tool knowledg answer faq fun research howto tip info encyclopedia inform resourc collabor search refer social commun educ question advic ",704310
"dubai travel hotel spa ",1051780
"migrain headach blog drug ",621000
"christian mission career piper ",704310
"naval game ",513000
"person sociolog test type relationship inform psycholog resourc quiz scienc ",703200
"urban plan organ california environ volunt ",704310
"televis ",400000
"guid refurbish refer servic comput hardwar repair dii tech printer ",906014
"film screenplai forum tool screenwrit script blog tip resourc refer filmmak cinema literatur articl book fiction read import movi advic ",400000
"refer ",703200
"climb gear ",800520
"vintag shop glass eyewear ",800520
"theatr ",400000
"fish imag ",1051780
"softwar truck rout ",805301
"inform secur hack http address tool comput internet network ",906014
"cycl helmet ",805301
"movi review ",400000
"vintag ephemera retro label imag ",800520
"motorcycl ",800520
"graphic stockphoto tool art librari download imag photo resourc pictur free stock galleri search busi commun import design photographi ",805301
"art mural ",400000
"fantasi mmorpg game rpg ",513000
"disabl intern access ",704310
"student career job medicin medic ",704310
"softwar protocol standard distribut xml blog howto network xmlrpc rpc refer http program ajax php api import develop internet ",906014
"tour photographi ",400000
"forens tutori secur evid search refer paper link comput util network ",906014
"utk softwar unreal tournament social onlin game linux ",513000
"quilt suppli ",805301
"aba autism ",621000
"photo celebr ",400000
"softwar download sharewar util ",906014
"anim fantasi transgend comic nors adventur transform funni scifi manga gender humor import irregular daili mytholog ",400000
"shop rare book publish ",704310
"film landmark histor venu fave maryland theater movi entertain media ",400000
"host ",906014
"shop pearl blackberri accessori ",800520
"cool geek shop store accessori gadget onlin mod technolog tech compon electron comput hardwar import dii review custom ",906014
"shop australia laptop comput tech ",906014
"music musica therion band metal death offici black ",400000
"etiquett howto meta tip product style email social rule busi commun internet usabl ",906014
"kingdomheart ",513000
"plant lawn refer associ food import garden ",403010
"televis australia entertain media ",400000
"dog ",1051780
"softwar opensourc forum host program tool php develop code asp design ",906014
"equip music shop keyboard piano store audio instrument consum record gear musiqu bass drum guitar hardwar import ",800520
"earthchang scienc ",704310
"music ",400000
"music audio sound pro magazin ",805301
"shop comput hardwar ",906014
"energi refer green environ improv hous solar effici educ construct ",703200
"safeti health sun ",703200
