@relation docs

@attribute top_tag string
@attribute class string


@data
"marvel comic",500010
"mem usa",703200
"gurp game",513000
"softwar certif elearn oracl test tool microsoft practic train educ mcsd exam",906014
"softwar  histori kingsquest retro download videogam fun game king quest abandonwar adventur free remak pc import sierra classic freewar emul",513000
"progress alternativenew canada podcast activist democraci polit activ blog journal new justic independ altern social canadian radio left import analysi daili media liber",704310
"shop sport run shoe",800520
"audio hifi",805301
"shop gear luggag bag travel",800520
"honeymoon guid holidai greec grecia viaj athen turismo travel howto atena",861340
"vacat",600020
"jewish judaism",704310
"decor shop craft indian india furnitur",800520
"invest budget financ busi research biz monei",400000
"mosaic",800520
"adhd",621000
"martialart",600020
"fish",861340
"silver busi jewelri",805301
"aviat philli helicopt philadelphia museum",901000
"hurricanehunt new hurrican refer scienc",703200
"hba san storag emulex",906014
"christian ngo mpf palestin polit activ anabaptist quaker peac iraq jesu religion nonviol peacemak justic new advocaci altern intern toread right",704310
"psycholog trauma emdr",621000
"music vinyl",800520
"cruis travel",1051780
"scanner",1051780
"onlin kenya commun",861340
"opera",400000
"softwar opensourc manag apach blog linux framework databas content midgard free cm collabor program php lamp server develop contentmanag design mysql",906014
"stock import imag photo",805301
"excercis bodyweight health tip fit tutori martial nutrit exercis train box mma daili",600020
"law legal congress govern bill vote tool track feder democraci polit activ aggreg usa research statist inform new search refer rss legisl gov",704310
"math histori hp cultur mechan gadget curta calcul comput fun technolog ti",1051780
"mba",805301
"energi environ",703200
"photograph photographi",861340
"inform new canada refer forecast tool map import travel meteo compf",861340
"hypnosi nlp",703200
"compani",805301
"solut hologramholographi hologram holographi",805301
"airlin",500010
"pocketpc",500010
"romanc",704310
"crimen",500010
"music gospel",704310
"tool advertis blog howto tip monei blogger entrepreneur tutori market refer busi ad seo adsens googl problogg advic design",906014
"associ",805301
"agenc car  licenc uk motorcycl govern vehicl travel registr licens refer drive motor motorbik driver dvla",861340
"london",861340
"london",861340
"dti",861340
"movi",400000
"softwar  graphic opensourc tool convert imag linux photo xnview editor free multimedia browser viewer util design freewar photographi",906014
"copywrit advertis inspir",861340
"music memphi histori stax funk soul masica museum",400000
"athlet",600020
"hotel hospit research consult",805301
"furnitur vancouv",861340
"inspir",704310
"spanish immers abroad languag travel educ studi",861340
"kingdomheart",513000
"robot fun",906014
"natuurgeneeskund health medic",621000
"resourc submiss canada refer literatur book contest poetri publish blog",400000
"music histori audio track import",400000
"garag",800520
"histori atom cultur secur nuclear refer retro radiat polit media coldwar",704310
"christian televis tv",704310
"softwar food nutrit recip health databas",800520
"shop sport",800520
"franaai cultur suiss french blog blogosphar technolog tip booth socialsoftwar tutori new stephani schweiz daili internet media consult design",906014
"mortal kombat game",513000
"adhd ld learn",621000
"shop corset",400000
"music musica gothic band musiqu australia nickcav rock import offici artist cave",400000
"bolt titanium aluminum screw cycl fasten",800520
"shop sex dildo sexi toi sextoi vibrat adult health erotica porn femin import sexual educ",500002
"islam",704310
"archeri",861340
"booktrust book read review",861340
"greek fratern",704310
"music new ohio osu columbu radio public",400000
"research",861340
"medic",621000
"lasik",621000
"christian church mission australia emerg blog",704310
"travel arkansa destin",861340
"car energi green convers engin environ veget svo oil diesel altern biodiesel fuel hybrid automot kit",805301
"panama",861340
"car auto india",861340
"graphic stock stockimag stockphoto footag aaaaaaa imag photo video design stockphotographi photographi",805301
"scotland new dunde newspap",861340
"dine",861340
"mallorca majorca",861340
"shop fashion craft bead accessori jewelri",800520
"dog",805301
"jeep manufactur",861340
"portug travel directorio",861340
"softwar",906014
"travel",861340
"cm templat mambo joomla develop",906014
"shop cloth rockabilli",500010
"speech slp audiolog therapi",621000
"food",805301
"film cultur dvd entertain fun research stat statist databas monei boxoffic inform new refer offic cinema busi movi box import media review",400000
"market technolog",805301
"bead usa",800520
"bellydanc danc import health bellyd",400000
"softwar cool music opensourc anonym tool download mac linux technolog network share free secur bittorr privaci encrypt fileshar pp internet freewar",906014
"huntington",401000
"lesson histori geographi govern portal link learn children game usa research ed kid inform resourc refer homework import edu educ teacher socialstudi english scienc",14510100
"cssa",500010
"free christian art",704310
"travel",861340
"shop cook forum espresso gadget learn barista expresso howto tip guid coffe tutori koffi resourc brew food buyer cafe commun dii cafa review",1051780
"softwar  opensourc tool apach linux technolog tech network free http program php commun server import java develop internet freewar",906014
"cycl travel hawaii",861340
"lotu elis auto",1051780
"gun",1051780
"project resourc manag projectmanag",805301
"madrid ocio",500010
"music hous french artist",500010
"seg associ import geophys earthscienceandengin geologi",703200
"music",500010
"forum",1051780
"insur busi health dental",805301
"tivo",800520
"bird biologia galleri luonto natur photo photographi",400000
"airgun",1051780
"cnc tool hobbi dii info",805301
"knive sharpen knife",805301
"sport",600020
"softwar book imag photographi",800520
"histori militari",704310
"book",800520
"camp tent burn",805301
"reform theologi seminari",704310
"shop hippi household cosmet green link enviro environ hous product hemp cloth ecofriendli earth dii eco",400000
"equip shop climb bag gadget sport travel comparison adventur consum guid resourc camp cloth gear refer outdoor surviv backpack review hike",403010
"flash market dorito food inspir video design",805301
"shop rocket",800520
"insur",805301
"realest cool  shop idea person privat dream travel fun sale island monei real invest estat search vacat properti bui luxuri photographi",805301
"virtual pdf tool driver printer",906014
"suiss gai",500010
"bank financi",805301
"roma historia",500010
"financ insur",805301
"new christian commentari conserv polit bigotri blog activ key",861340
"neurosci blog",704310
"shop cologn perfum",800520
"product barn equin",600020
"job nonprofit",704310
"fit diet refer food nutrit fat calori chart health",621000
"norwai",805301
"guid travel luxuri review",1051780
"seminar christian church leadership ministri manag tool career train import consult motiv",704310
"progress electionreform new elect govern organ import polit blog activ media",704310
"cultur art revista medio cultura cuba",500010
"paranorm ufo",704310
"osx  uk safariexport mac blog macnew technolog tech appl info new macworld electron ipod macintosh comput import magazin daili media review design",906014
"shop airsoft",861340
"portug viagen turismo tourism travel",500010
"person camp academ siteo park canada tourism travel",500010
"aromatherapi",800520
"iran jewish news terror link mideast conserv intellig safariexport palestin polit middleeast blog israel iraq new secur altern intern analysi espionag daili media",704310
