@relation docs

@attribute top_tag string
@attribute class string


@data
"cool  shop interior idea gift store toi accessori clock art hous blog furnitur apart modern decor architectur offic light jewelri design retail",449155214
"budget resourc financ lifehack newzealand career import nz financi monei",2861340
"shop fashion cloth goth punk",23022520
"internet",29061014
"televis refer doctorwho tv scifi drwho bbc",240610130
"mortgag",36613423
"flight flightplan militari aviat fly",36613423
"cellular shop unlock phone deal mobil gadget cell travel gsm cellphon discount",4438155213
"cancer",37211180
"london flat travel hotel rental apart",30613410
"softwar cm search compani busi enterpris",36613423
"spanish languag",41141161712
"shave shop groom",2211105219
"softwar  smtp mail opensourc tool sysadmin linux tech howto network postfix free secur refer email mailserv mta comput server administr unix internet sendmail",271561914
"quilt pattern blog",36613423
"music shop store jewish isra hebrew movi entertain israel judaism",33159520
"jewish",391743127
"music christian band sheetmus church refer import prais",461743127
"film cultur edi cinema art hampton documentari movi kennedi greygarden",1809860
"learn sleep",41141161712
"england tourism",30613410
"new oman",2561340
"bitacora euskaraz euskara eibar",21961610
"ireland bike cycl",30613410
"greec travel",22613410
"occas car voitur achat annonc vent automobil auto franc",21801110
"art museum discount",30613410
"architectur",26613418
"insur",26613418
"law",1961340
"travel rv rental",41953121
"properti stage",30613410
"search directori busi schweiz",24816610
"christian host cm church",461743127
"unison union import",30613410
"polic",2794310
"shop",43169520
"photo scanner review photographi",301162214
"counti govern pittsburgh local allegheni",36613423
"music cool actualit cultur pari actu art livr french blog inform sociata new musiqu cinema actualita cinama fr import magazin media design",21801110
"film",33159520
"music harmonica",22018806
"ferri travel",30613410
"invest renew biodiesel biofuel blog",25032130
"law firearm new gun",26043111
"music",17015806
"church",36613423
"cook aga food recip health",30613410
"decor rug furnitur arearug",311412520
"sundayschool religion craft christian bibl school church children homeschool activ studi",461743127
"softwar java chat",271561914
"banjo",22018806
"new",22613410
"music christian",461743127
"music magazin",17015806
"shop cloth babi kid",241905221
"model brunurb plan sf space",1809860
"religion mormon ld",461743127
"radio afriqu",21801110
"music share social mobil mososo pp photo",4438155213
"vacat beach",36613423
"cool spiritu relax art health medit religion journal buddhism ecard japan life lifehack philosophi zen spirit inspir import mind daili tao quot design",421743127
"deport chile noticia new cooperativa radio masica espaaol medio periodismo prensa footbal",21961610
"holidai histori idea refer directori inspir tourism travel agent",30613410
"film  histori vh dvd convers yesvideo convert tape photo camcord busi video photographi",33159520
"book librari",36613423
"placement depress uk resourc support schizophrenia mentalhealth mental bipolar health chariti",30613410
"cosplai shop fashion craft pattern cloth import",2411225217
"guid antib",21801110
"shop cloth organ babi nappi",301410520
"nascar",2700520
"financ creditcard businessandfin",44125301
"music artist",2800806
"toilet architectur remodel plumb builder bath hous greywat dii bathroom",602253101
"jeep",391910520
"school ssabsa curriculum",26613418
"natur health",36613423
"softwar geek opensourc portal physcomp blog linux technolog tech embed resourc free new program electron hardwar daili",361562514
"shop fit camp store gear cloth onlin outdoor travel hike",2814105221
"dolphin",3451780
"albuquerqu",36613423
"uk directori import travel internet",29061014
"oil",391910520
"universidad career usa research inform resourc new school academ boston univers refer articl harvard ivi import edu educ colleg english css",45141161712
"record inform free refer peoplefind import public research",44325301
"local",36613423
"diesel marin engin biodiesel",561753211
"viagem",23211618110
"chattanooga mccalli bitw board tenneesse",36613423
"film avantgard histori venu art preserv librari theater entertain nyc museum newyork visual archiv galleri cinema event experiment movi media video",2209860
"surf",338181110
"travel fiji",2161340
"religion sda inform christian bibl church refer book import adventist ellen",461743127
"religion",441743127
"ucla sport basketbal",2412182020
"danger hot air dii balloon howto scienc misc",3451780
"music bjark audio art musik pop electronica musica new iceland band altern bj bjork electron masica inspir musician import artist video design",1306070
"volvo",391910520
"music savatag metal",17015806
"book publish",43205301
"shop led australia light",4130155213
"invit indian card india design",1961340
"breast resourc awar medicin health breastcanc cancer",37211180
"ecommerc onlinemarket onlin tool advertis socialmedia blog technolog market search button social searchengin busi rss seo import sem googl internet pr",453061014
"nh health medic",30613410
"toilet hardwar",602253101
"ireland cork univers research",461153151
"canada polit",21801110
"music lesson sing educ voic",36613423
"educ",45141161712
"new",240610130
"boatbuild sail boat",2651780
"craft",291821520
"softwar newmedia histori forum art net research netart resourc archiv collabor galleri social program electron commun inspir import artist magazin media internet photographi",26021608
"queenstown newzealand travel nz",2861340
"gauch socialist import polit franc politiqu ps parti",21801110
"ham tool amateur amateurradio fun technolog tech hamradio new refer associ club electron emerg radio commun hobbi import arrl dii shortwav",36613423
"rv",391910520
"new pharma india",1961340
"modern  shop electron theater entertain hometheat furnitur entertainmentcent media video design",522453101
"bathroom",30613410
"canada",45141161712
"peru futbol",21961610
"bookstor book nyc",271505210
"buddhism zen hospic design",26211000
"ecolog pollut environ georgia atlanta",36613423
"school univers educ umsl",45141161712
"music cool tutori lesson tab drum video",260225210
"cathol apologet",461743127
"prefab modular hous dii kit homebuild",572253101
"rf antenna",30613410
"univers christchurch canterburi uni uc nz educ",2861340
"cool shop gift cultur cloth retro children babi internet kid",241905221
"share financ stockmarket",30613410
"shop gadget tool",261410520
"shop sneaker shoe",262423520
"religion christian mennonit",461743127
"insur",37125301
"v motorola",4438155213
"scuba",36613423
"egov govern delawar",36613423
"energi bill util",411653251
"savannah",36613423
"jare",45141161712
"dealer motorcycl honda",31953121
"dog",2051780
"jewish",411743127
"commun",2004310
"blogger forum traffic busi commun blog",29061014
"shop knive store bui",30613410
"sport radio edmonton",2961340
"academ unimelb univers melbourn librari uni educ",45141161712
"new lebanon",2861340
"empleo financiacian trabajo refer fundrais busi ong proyecto nonprofit patrocinio",21961610
"modern  shop contemporari furnitur design",3414125226
"forex financ stock market trade refer chart candlestick",36613423
"anim heart kingdom squareenix kingdomheart insid game disnei ps",29137100
"elearn podcast profession technolog teach professional cue network confer journal resourc associ organ edtech train commun develop educ teacher nonprofit internet",30141161712
"food nz",2861340
"sacramento",36613423
"accommod travel",26613418
"medicina medicinaalternativa ecologia natur salud",18960116
"galleri peintur art design",26021608
"colleg",36613423
"car uk financ insur",30613410
"vegan shop organ food health",30613410
"vintag shop",439155214
"vega luxor lasvega vacat la casino travel hotel usa",36613423
"montana travel",36613423
"tn nashvil art museum",36613423
"sanfrancisco hotel",36613423
"selfpublish book publish printondemand",43205301
"download",28156014
"shop storag furnitur",3414125226
"ky",461153151
"photographi",30613410
"educ colleg",45141161712
"scotland",30613410
"polska tourism travel hotel poland",22613410
"religion uk pagan",391743127
"accommod pari travel apart",22613410
"santa",18801110
"car forum refer lowrid",28517812
"militari associ",36613423
"fiddl",36613423
"music artist",2800806
"infin",33517812
"softwar  software free tool comput import download do bb util freewar",28156014
"jewish",411743127
"shop girl cloth onlin",27024520
"california travel",36613423
"cool peopl inspir daili blog friend design css info",29061014
"shop beer drink",30613410
